,Date,000660.KS,005930.KS,AMD,AMZN,ASML,GOOG,INTC,MSFT,MU,NVDA,TSM,^GSPC,^IXIC,^SOX,000660.KS_chg,005930.KS_chg,AMD_chg,AMZN_chg,ASML_chg,GOOG_chg,INTC_chg,MSFT_chg,MU_chg,NVDA_chg,TSM_chg,^GSPC_chg,^IXIC_chg,^SOX_chg,Analyst Action,Insider Sales,Surprise,Surprise Perc,Short,Short Perc,PE Ratio,Volume,Interest Rate,50D SMA,200D SMA
1109,2023-08-17,114072.65625,66040.3359375,104.44000244140625,133.97999572753906,640.2393798828125,130.4600067138672,32.24733352661133,315.6544494628906,63.30818176269531,433.3458557128906,90.37222290039062,4370.35986328125,13316.9296875,3446.35009765625,-0.8635576942074619,-0.44775857498301486,-2.565537771587645,-0.8069975106044458,-0.32486148156524175,1.045624736374906,-2.833284233372213,-1.0986147697021553,-1.027713845544087,-0.32653870308401167,-0.15254525170556033,-0.7712913029036983,-1.1703489942506917,-0.9692300094118256,,,,,14153080.0,0.4812264599,,45239500.0,5.33,433.8147,276.2888
1110,2023-08-18,116457.453125,65644.2890625,105.44999694824219,133.22000122070312,651.159423828125,128.11000061035156,32.41559982299805,315.2559814453125,63.33805847167969,432.8959655761719,89.83969116210938,4369.7099609375,13290.7802734375,3462.739990234375,2.090594673077062,-0.5997045129734313,0.9670571459461375,-0.5672447612115605,1.7056189119937004,-1.801322997529653,0.5217991008399592,-0.1262355142644611,0.04719249258549052,-0.10381780067532098,-0.5892648439866477,-0.014870682600087726,-0.1963621846486574,0.4755724785265203,,,,,17983720.0,0.4723169105,,58262200.0,5.33,434.5586,277.7317
1111,2023-08-21,115662.515625,65941.3203125,108.22000122070312,134.67999267578125,658.3037109375,128.92999267578125,32.80161666870117,320.6351013183594,63.70659255981445,469.5679931640625,91.27948760986328,4399.77001953125,13497.58984375,3560.739990234375,-0.6825990768892676,0.4524860490410676,2.6268414913473537,1.095925117625085,1.0971640504523705,0.6400687389922943,1.1908366583093688,1.7062705197173234,0.5818525181026102,8.47132579281058,1.6026284475487484,0.6879188518795987,1.5560378401998198,2.8301287499604255,,,,,22768813.0,0.4946777116,,69257300.0,5.33,435.9123,279.2659
1112,2023-08-22,115761.890625,65941.3203125,105.66000366210938,134.25,663.2719116210938,129.69000244140625,32.55417251586914,321.21282958984375,63.158775329589844,456.5807800292969,90.96392059326172,4387.5498046875,13505.8701171875,3527.68994140625,0.08591806901572241,0.0,-2.3655493713892195,-0.31926989840012077,0.7546973533718138,0.589474760567299,-0.7543657232850332,0.18018247818436528,-0.8599066567722358,-2.7657790402737303,-0.34571514900513245,-0.2777466728829614,0.061346310958865224,-0.9281792245085962,,,,,23474928.0,0.4694482164,,75720700.0,5.33,437.7315,280.9801
1113,2023-08-23,115265.0546875,66436.3828125,109.43000030517578,135.52000427246094,672.810791015625,133.2100067138672,33.63304138183594,325.73529052734375,64.93172454833984,471.05767822265625,92.9165267944336,4436.009765625,13721.0302734375,3602.010009765625,-0.429187822363275,0.7507621892522964,3.5680451565405003,0.9459994580714559,1.4381551860408903,2.7141677894957805,3.3140724601151472,1.4079328472884178,2.8071304573243916,3.170720018576012,2.14657216667562,1.1044879965972587,1.5930862238648924,2.1067630544012284,,,0.61,29.1866,19596716.0,0.4834703396,,77904600.0,5.33,439.0644,282.6213
1114,2023-08-24,120134.015625,67525.5,101.80000305175781,131.83999633789062,643.697265625,130.4199981689453,32.257232666015625,318.73248291015625,63.437660217285156,471.5275573730469,91.24990844726562,4376.31005859375,13463.9697265625,3481.300048828125,4.224143172187311,1.63933847899842,-6.972491302329908,-2.715472121128115,-4.327148996328878,-2.0944436636166297,-4.0906461601279425,-2.1498461544803504,-2.3009774366032687,0.09974981241438474,-1.7936726701538896,-1.3457974663146133,-1.8734784615455746,-3.35118338400604,3.0,,,,35154716.0,0.5081540925,,115604400.0,5.33,441.0700,284.4327
1115,2023-08-25,115761.890625,66436.3828125,102.25,133.25999450683594,646.866943359375,130.69000244140625,32.91049575805664,321.7308349609375,63.46754837036133,460.0800476074219,91.81202697753906,4405.7099609375,13590.650390625,3495.64990234375,-3.639373059540152,-1.6128976275629259,0.442040210954997,1.0770617478674804,0.4924174613818444,0.20702674149035705,2.0251678090453584,0.9407111642356192,0.047114210980980786,-2.4277498921591922,0.6160209252136228,0.6717966037625089,0.9408864297472119,0.41219812467629957,,,,,28412936.0,0.4653499252,,92534100.0,5.33,442.3073,286.0719
1116,2023-08-28,115165.6875,66139.3515625,102.61000061035156,133.13999938964844,654.796142578125,131.7899932861328,33.27671432495117,322.44805908203125,65.0512466430664,468.248291015625,92.69956970214844,4433.31005859375,13705.1298828125,3537.8701171875,-0.5150253868359322,-0.44709124342048323,0.35207883652963456,-0.09004586682715976,1.225785194335538,0.8416794124858518,1.1127713468275013,0.2229267583820027,2.4952882431561685,1.7753961404501029,0.9666954905880765,0.6264619755036449,0.8423400565617412,1.2077930005359727,,2294476.0,,,20968517.0,0.4533482569,,68519200.0,5.33,443.0831,287.6560
1117,2023-08-29,117848.578125,66139.3515625,105.91999816894531,134.91000366210938,663.2619018554688,135.49000549316406,33.95967102050781,327.13983154296875,66.41581726074219,487.7340393066406,93.7646255493164,4497.6298828125,13943.759765625,3629.570068359375,2.3295919845917723,0.0,3.2258040531186083,1.3294308852149106,1.2928847204278782,2.8075061806840385,2.0523561577849403,1.4550475119293305,2.0976855757478763,4.1614136484622755,1.1489328921267639,1.450830719454621,1.7411719907285406,2.5919535803867744,,25091708.0,,,19352034.0,0.4307910908,,70139700.0,5.33,443.7262,289.2813
1118,2023-08-30,118643.5078125,66436.3828125,106.58999633789062,135.07000732421875,665.2989501953125,136.92999267578125,34.17742156982422,327.51837158203125,67.82022857666016,492.53302001953125,93.46878051757812,4514.8701171875,14019.3095703125,3643.919921875,0.6745348142060958,0.4490991262883881,0.6325511523108673,0.11860029483812262,0.3071257875878475,1.0627995602892293,0.6412033531918215,0.11571199914026664,2.114573566721889,0.9839339324589247,-0.31551881107089175,0.3833182103508026,0.5418180315595267,0.39535959481038496,,,,,23095898.0,0.4912838216,,73520600.0,5.33,444.9351,290.9935
